landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62,label
-0.0,0.0,0.0,0.031226630141335837,-0.40273408127544946,-0.04010025885399748,-0.02547001621033392,-0.8527988961100976,-0.09539846700513756,-0.09090548035539338,-1.195222812152226,-0.14884125624523806,-0.06594743699356924,-1.47701786703687,-0.18414884635376194,-0.34475404238595586,-1.0683744070998213,-0.10221327209693792,-0.6889525613151212,-0.9501932482985158,-0.14928309235831894,-0.6139462601975408,-0.7965794496406359,-0.17058419283081638,-0.4824627537777675,-0.7556520059051661,-0.18802919711153662,-0.467411629795778,-0.8751147004354155,-0.12530215246949145,-0.7531318098523304,-0.7507041166418894,-0.15587705324393206,-0.6559930220861488,-0.6180000115846039,-0.1610861617564897,-0.532099981567773,-0.5672193271260175,-0.17444287378495524,-0.5608791688042151,-0.6301236231657674,-0.14790221735428524,-0.8180225537922658,-0.5491032868860684,-0.18424502061371528,-0.7329192635858426,-0.43660193764844785,-0.16299217607200178,-0.6144813587566493,-0.38447793636544975,-0.15393119138784916,-0.6330686908505515,-0.37000360474196936,-0.17263105031991083,-0.8985307484226479,-0.3808591846587724,-0.22271164398031343,-1.0702707153689144,-0.3410542662917794,-0.22567232573977178,-1.2101785636780966,-0.3128260448903311,-0.22027572173051704,Call
0.010593275472641987,-0.0030039255770674443,-0.013097676935485855,-0.020998811573692634,-0.4107039775858672,-0.04011684976959028,0.021453375612942437,-0.851177804146967,-0.09488593192184189,0.08324600919935046,-1.1948151922274632,-0.13763459030735195,0.07112951326089151,-1.4910011691120868,-0.19255699971620008,0.3501648361053052,-1.077417897959998,-0.08975121428417401,0.7054402742739035,-0.9483886944109963,-0.15177674774058345,0.6184600264650504,-0.7959482391112178,-0.16044661305361838,0.4841296387894438,-0.7573654466064366,-0.18767071138436905,0.4669836667946334,-0.862928927315359,-0.12211535314578928,0.7493069982011138,-0.74782166557488,-0.1376858409679761,0.6730530269320529,-0.628227947850991,-0.12197873995275545,0.5384459560955599,-0.5767201543554425,-0.1684594967928929,0.5506022053533992,-0.6155367984418028,-0.12886355365256327,0.807459536675241,-0.5367232543355048,-0.1848204681673097,0.7434804367913973,-0.44975050985576487,-0.16815655257845466,0.6086835604758731,-0.38405322364113964,-0.15689417447415363,0.6236313456718355,-0.3819704900719116,-0.16816953162812212,0.8842599197758204,-0.38363977693731477,-0.21080211647059482,1.0773584906662967,-0.3394616251101173,-0.21459391630228158,1.2019669400910882,-0.2953811375158388,-0.19995774584454243,Call
0.0,0.0,0.0,-0.03521885194214249,-0.41261804089283516,-0.039766807164961435,0.016526685270916053,-0.8505205629752685,-0.09222479658218494,0.08740454420553838,-1.1920766399876,-0.13928131020615558,0.06787703315774651,-1.4737225920624777,-0.16742568568496724,0.36152136756277203,-1.0639097336261485,-0.12177119061257469,0.7054735237832045,-0.9387896368575488,-0.15516215405430533,0.6298410061494678,-0.7779341762064724,-0.15534664078463659,0.49645434278783235,-0.7346954752669729,-0.16003548408662308,0.48384883834122067,-0.8637706892554312,-0.14067870492383944,0.7625565772890198,-0.7220504349195407,-0.15240168279894178,0.6609854544413789,-0.585305765217822,-0.1404820329064795,0.5442089598837228,-0.5402782768686631,-0.1490313320949757,0.5725562007720829,-0.6098366887441401,-0.1566065931003261,0.8269315441075558,-0.5091728554316394,-0.18586942733561368,0.7395098620222625,-0.40021496704570403,-0.1578743719972403,0.6241563205301919,-0.35727456702312554,-0.1493954378039009,0.6358102484454652,-0.3349993957092918,-0.1733477776013916,0.8922993201780284,-0.3338367347976066,-0.23013271047738743,1.0614819238882045,-0.2752995067422958,-0.23344956893786128,1.20595798322507,-0.23780521947824748,-0.22813220237996468,Call
-0.0,0.0,0.0,0.03521885194214249,-0.41261804089283516,-0.039766807164961435,-0.016526685270916053,-0.8505205629752685,-0.09222479658218494,-0.08740454420553838,-1.1920766399876,-0.13928131020615558,-0.06787703315774651,-1.4737225920624777,-0.16742568568496724,-0.36152136756277203,-1.0639097336261485,-0.12177119061257469,-0.7054735237832045,-0.9387896368575488,-0.15516215405430533,-0.6298410061494678,-0.7779341762064724,-0.15534664078463659,-0.49645434278783235,-0.7346954752669729,-0.16003548408662308,-0.48384883834122067,-0.8637706892554312,-0.14067870492383944,-0.7625565772890198,-0.7220504349195407,-0.15240168279894178,-0.6609854544413789,-0.585305765217822,-0.1404820329064795,-0.5442089598837228,-0.5402782768686631,-0.1490313320949757,-0.5725562007720829,-0.6098366887441401,-0.1566065931003261,-0.8269315441075558,-0.5091728554316394,-0.18586942733561368,-0.7395098620222625,-0.40021496704570403,-0.1578743719972403,-0.6241563205301919,-0.35727456702312554,-0.1493954378039009,-0.6358102484454652,-0.3349993957092918,-0.1733477776013916,-0.8922993201780284,-0.3338367347976066,-0.23013271047738743,-1.0614819238882045,-0.2752995067422958,-0.23344956893786128,-1.20595798322507,-0.23780521947824748,-0.22813220237996468,Call
0.006100846558255333,0.005673115485387165,-0.0010830860775320082,-0.035685894344209435,-0.425225303120813,-0.04556118237761824,0.018929329489917213,-0.8399346354409116,-0.09535977847315756,0.09829561966716799,-1.2004439613773334,-0.14520106377091033,0.0800953591075455,-1.473804664009105,-0.1565093441575221,0.3700820197812631,-1.0712891565891034,-0.11597230144138482,0.6890099348392631,-0.9340865196326331,-0.1390048361373699,0.6369671916463534,-0.7800799653441334,-0.17752813845659907,0.4964931185112093,-0.7305402593008944,-0.17982563664435372,0.5041484829642431,-0.8739521781644048,-0.13940528792340123,0.7539238096181962,-0.7274264077394965,-0.16029994531706912,0.661113042846613,-0.5818093330726966,-0.14279873347021005,0.5389094694059549,-0.5366218563654667,-0.148567167528691,0.5768121121883413,-0.5849226214737717,-0.1553630520707317,0.8272764377560635,-0.5089285744734513,-0.17802718787949628,0.7359777094376792,-0.41822986645268173,-0.15540774860728013,0.6083055260626233,-0.35601910254365954,-0.15616500259908947,0.6083401637366572,-0.32808518603895864,-0.17023029701894868,0.8973062042018652,-0.33533457552900175,-0.23206146048472331,1.0605234889023314,-0.2830744892974826,-0.22953371115296914,1.2070877822472825,-0.2363669330096459,-0.2526895226570303,Call
0.0,0.0,0.0,-0.02290119971854542,-0.41408842162376636,-0.04488377913669681,0.029109874416114942,-0.8496468770303813,-0.10406360284443474,0.09673670612345016,-1.19892177001837,-0.15747859291142285,0.0767641713584294,-1.4740756359435858,-0.19021421281471673,0.3500783545659239,-1.0576241618875861,-0.13973323167078558,0.6765991342348753,-0.9496330559291204,-0.17782891663365732,0.6098378559419455,-0.7971285499147189,-0.1734319960511343,0.4848849906879721,-0.751448298352652,-0.17472012597692899,0.47503342526764086,-0.8650229193983218,-0.16148868008036105,0.7581791552159487,-0.7536164231343264,-0.19018672954283636,0.6714534853496665,-0.6244766001642555,-0.18220578672732007,0.5590033033535224,-0.5690143396106905,-0.1884757262184563,0.5691980703727055,-0.6151214301360354,-0.1800908895786856,0.8178086941057463,-0.5355495541503202,-0.2229249472090973,0.7372503043793867,-0.4324401219471504,-0.200380902787627,0.6276897678766901,-0.3808740393071952,-0.19118149250629063,0.6353341890552698,-0.3427452408188287,-0.19953161455032967,0.8966688890696207,-0.3376275841549797,-0.26156912066390586,1.0609046805811102,-0.2824574606025134,-0.26964979637113,1.1939566285484746,-0.24193490306333112,-0.26757741771024257,Call
-0.0,0.0,0.0,0.02290119971854542,-0.41408842162376636,-0.04488377913669681,-0.029109874416114942,-0.8496468770303813,-0.10406360284443474,-0.09673670612345016,-1.19892177001837,-0.15747859291142285,-0.0767641713584294,-1.4740756359435858,-0.19021421281471673,-0.3500783545659239,-1.0576241618875861,-0.13973323167078558,-0.6765991342348753,-0.9496330559291204,-0.17782891663365732,-0.6098378559419455,-0.7971285499147189,-0.1734319960511343,-0.4848849906879721,-0.751448298352652,-0.17472012597692899,-0.47503342526764086,-0.8650229193983218,-0.16148868008036105,-0.7581791552159487,-0.7536164231343264,-0.19018672954283636,-0.6714534853496665,-0.6244766001642555,-0.18220578672732007,-0.5590033033535224,-0.5690143396106905,-0.1884757262184563,-0.5691980703727055,-0.6151214301360354,-0.1800908895786856,-0.8178086941057463,-0.5355495541503202,-0.2229249472090973,-0.7372503043793867,-0.4324401219471504,-0.200380902787627,-0.6276897678766901,-0.3808740393071952,-0.19118149250629063,-0.6353341890552698,-0.3427452408188287,-0.19953161455032967,-0.8966688890696207,-0.3376275841549797,-0.26156912066390586,-1.0609046805811102,-0.2824574606025134,-0.26964979637113,-1.1939566285484746,-0.24193490306333112,-0.26757741771024257,Call
-0.008370956093667739,0.0013335208869204715,0.002101744965626625,-0.019051183662408884,-0.4210001356028484,-0.04372740482940506,0.03092001253027379,-0.8554413262253071,-0.09632231798857817,0.08596068284822722,-1.219346204996344,-0.1550874071779251,0.06971789006718955,-1.478271882834157,-0.18289974529358588,0.3427877874705286,-1.0764552529283993,-0.1388964505400791,0.6762705975023675,-0.9344123702718959,-0.17322669256800505,0.5931266303651969,-0.7925389838856262,-0.15981117980236512,0.4858534101208279,-0.7565740344579421,-0.14943067799867393,0.47000508529412466,-0.8724076680760484,-0.158467613304504,0.7712660113486556,-0.7711596698911533,-0.2074130715651816,0.6895167753378095,-0.6185893178189806,-0.17695781095468255,0.5659108813773485,-0.5802206159734937,-0.19587798403148737,0.57338033112165,-0.6106596786933067,-0.1798394601025092,0.8182660610244306,-0.5358423734863454,-0.21941051262945674,0.7369424296176197,-0.44706349017259445,-0.1987421466484846,0.6282928964596833,-0.3776948401097823,-0.18733845289346698,0.6237103007726299,-0.344526159739872,-0.20991902957186365,0.9026594088560641,-0.32766544522958535,-0.2578530742938206,1.0564967891316577,-0.3019614127801061,-0.2637096721981619,1.1946777567368476,-0.24833709871459736,-0.2573990189505428,Call
0.0,0.0,0.0,-0.018925359747600564,-0.43134279125436664,-0.01939631097949806,0.046946955158602637,-0.8473052772033521,-0.06776955485281234,0.12467384378651976,-1.1821421217255241,-0.11340564491501452,0.09791668793202078,-1.461137285236307,-0.14080495154817044,0.3927063905283953,-1.0502261740689907,-0.12881615296972854,0.7365604540245325,-0.9230063711427088,-0.14835488408221623,0.6637650349399481,-0.7538671793173491,-0.12922744303320666,0.527686391469619,-0.7035866860074634,-0.12237668096309882,0.5168702488695578,-0.8415864011740214,-0.15677204850508444,0.7988692542575783,-0.7080619980685483,-0.15327695098455696,0.6970084603491327,-0.5764329603564089,-0.12756460969605374,0.5761158584455272,-0.5243174855861649,-0.1319639781785769,0.6049302086337337,-0.5808685915472528,-0.17789040173851603,0.8428234091724014,-0.4732309530338202,-0.19625286461948974,0.7427875902439927,-0.3741471299401479,-0.16503144912020948,0.6189468722070095,-0.3337102528583754,-0.16085454151647446,0.6634084246843481,-0.3010570372626439,-0.1977339962326128,0.9268045205268561,-0.2885834419651716,-0.253602289305892,1.0992653462424267,-0.21661856074728186,-0.2595444564930893,1.2449438273771711,-0.16421979906862216,-0.2598099732726579,Call
-0.0,0.0,0.0,0.018925359747600564,-0.43134279125436664,-0.01939631097949806,-0.046946955158602637,-0.8473052772033521,-0.06776955485281234,-0.12467384378651976,-1.1821421217255241,-0.11340564491501452,-0.09791668793202078,-1.461137285236307,-0.14080495154817044,-0.3927063905283953,-1.0502261740689907,-0.12881615296972854,-0.7365604540245325,-0.9230063711427088,-0.14835488408221623,-0.6637650349399481,-0.7538671793173491,-0.12922744303320666,-0.527686391469619,-0.7035866860074634,-0.12237668096309882,-0.5168702488695578,-0.8415864011740214,-0.15677204850508444,-0.7988692542575783,-0.7080619980685483,-0.15327695098455696,-0.6970084603491327,-0.5764329603564089,-0.12756460969605374,-0.5761158584455272,-0.5243174855861649,-0.1319639781785769,-0.6049302086337337,-0.5808685915472528,-0.17789040173851603,-0.8428234091724014,-0.4732309530338202,-0.19625286461948974,-0.7427875902439927,-0.3741471299401479,-0.16503144912020948,-0.6189468722070095,-0.3337102528583754,-0.16085454151647446,-0.6634084246843481,-0.3010570372626439,-0.1977339962326128,-0.9268045205268561,-0.2885834419651716,-0.253602289305892,-1.0992653462424267,-0.21661856074728186,-0.2595444564930893,-1.2449438273771711,-0.16421979906862216,-0.2598099732726579,Call
0.013227263621968901,-0.009931801822080356,-0.011710772950804383,-0.009570775597476785,-0.4302073646631517,0.0017140026690468588,0.05185929507179293,-0.860195856712517,-0.06965608624706426,0.1427382466585201,-1.1874305147937667,-0.1069787157831483,0.09581699424615099,-1.4566440639266403,-0.1376512755191489,0.39657162497458026,-1.0543120888745567,-0.13388087773885107,0.7454972269638204,-0.9415502424285885,-0.13776326007299888,0.6669677652380606,-0.7597583489974821,-0.11591344161253897,0.5392974488909763,-0.7033594191097062,-0.12359559796474488,0.5210646767675198,-0.8488237144713339,-0.17584865213531453,0.816642152614902,-0.6965652312289973,-0.17479415841859314,0.7060871352719222,-0.5823089208126571,-0.1232567057427671,0.5801306923314036,-0.5061364129053867,-0.13343976401363183,0.6037324341855419,-0.5826522208419261,-0.18468220412201028,0.8213652944995962,-0.46787324027673266,-0.204058145097233,0.7411121053744383,-0.3725377070011101,-0.15523755416701382,0.6145870404018079,-0.3438040379142417,-0.14908885221787138,0.6611144466022536,-0.31607954549474865,-0.20280926340003647,0.9249281695225857,-0.28544444502865074,-0.25006906227017334,1.1021730368828198,-0.22157474272304067,-0.25668971904947674,1.2425596479965828,-0.1762669785058591,-0.2574383723580764,Call
